,z1,z2,A,h,L,r1_ratio,r2_ratio,r_ratio,r0_ratio,h_log,L_log,r1_r2_ratio,i,windings
506,6,6,436.0154445274393,637.2420512459184,428.4433822973522,0.5,0.5,0.1819413906914166,0.0490152551123467,6.458717602061932,6.062489910377243,1.0,1.0,0.6723400966079863
507,7,8,453.543113115671,888.915547187019,781.0092123815601,0.46666666666666673,0.5333333333333333,0.17850365133552762,0.011100063339091847,6.791126567422666,6.661866521015001,0.8750000000000001,1.1428571428571428,0.8786090139305929
508,6,5,135.60233587408152,163.77950941783348,132.39165640209674,0.5454545454545454,0.45454545454545453,0.2643903995141483,0.007829963198731282,5.104608273688167,4.89328958581404,1.2,0.8333333333333334,0.8083529916086133
509,5,4,337.4662098936615,307.9178685481722,278.09957798223024,0.5555555555555555,0.4444444444444445,0.20121595977315912,0.010811717766844593,5.733075443988578,5.631568628474599,1.2499999999999998,0.8,0.9031615452960404
510,5,7,375.6094120575583,400.5189713917368,315.97097455287053,0.4166666666666667,0.5833333333333334,0.21066067454534107,0.029713909522675556,5.995254783557525,5.758810206760441,0.7142857142857142,1.4,0.7889038900078166
511,4,8,627.6537375358364,1058.2710392767249,972.550962081434,0.33333333333333326,0.6666666666666666,0.14835610721808884,0.02197137092989495,6.965336251737287,6.880950172780991,0.49999999999999994,2.0,0.9189998837595743
512,6,8,286.72027481352154,428.28492888072594,278.3792203978034,0.42857142857142855,0.5714285714285714,0.13849859834742223,0.010398506872569466,6.062120868349952,5.632570071823049,0.75,1.3333333333333333,0.6499860294531398
513,5,7,149.42196228231464,531.2596485099274,390.6458677955436,0.4166666666666667,0.5833333333333334,0.1373367110916242,0.019139123567037616,6.277131431387446,5.9703580329993695,0.7142857142857142,1.4,0.7353200433935155
514,4,5,455.3626577531159,1179.0298324265846,1010.5707500589624,0.4444444444444444,0.5555555555555556,0.3048646372055758,0.01752439827838798,7.073294998857578,6.919259599845316,0.7999999999999998,1.25,0.8571205937843717
515,5,8,190.5873093130548,777.7905342299132,553.9513308425528,0.3846153846153846,0.6153846153846155,0.1354922954072119,0.03238282043558385,6.657742119122579,6.31888041772567,0.6249999999999999,1.6,0.7122114585657917
516,4,5,279.46062930060424,390.51137943312256,254.48222524419356,0.4444444444444445,0.5555555555555556,0.2530213222866043,0.03871618784256712,5.970014581248858,5.543152838707881,0.7999999999999999,1.25,0.6516640452670219
517,5,8,144.69697344450884,498.1744083915655,396.4720426875061,0.3846153846153846,0.6153846153846154,0.19382712564080543,0.01700199086532292,6.2129555504998555,5.985124598759295,0.625,1.6,0.7958498790967172
518,4,4,514.2086994957906,547.6748804939429,343.28109548982974,0.5,0.5,0.28127612491429155,0.01340299575690906,6.307506062980438,5.841458461749691,1.0,1.0,0.6267972253542607
519,4,6,341.3447931122978,683.4139672670708,456.61504313787,0.4,0.5999999999999999,0.17107711449692148,0.016104438162089476,6.528562949856364,6.126028313515351,0.6666666666666669,1.5,0.6681382953934123
520,8,7,530.9930065502658,1254.684490959606,868.1083169987344,0.5333333333333332,0.4666666666666667,0.16011467869068152,0.005783181424314189,7.135436114006489,6.767467763065943,1.1428571428571426,0.875,0.6918937177065041
521,6,5,609.9633860393474,1110.7922718522536,1034.9596761582343,0.5454545454545455,0.45454545454545453,0.17079148609401182,0.03609655915699677,7.013728651471873,6.943083499434736,1.2000000000000002,0.8333333333333334,0.9317310737429169
522,8,4,147.73576934490853,268.6313325160701,168.98699218487965,0.6666666666666667,0.33333333333333337,0.20137552917571613,0.017572822255424846,5.597055590816719,5.135721917563189,2.0,0.5,0.6290665746326166
523,5,4,497.4206419038287,639.3367186772244,511.3821159978705,0.5555555555555556,0.4444444444444444,0.2273638502298734,0.039924146585920646,6.461994160932735,6.239070666989335,1.25,0.8,0.7998635164517227
524,5,7,488.9149202646274,1068.4157047616025,714.2149004002275,0.4166666666666667,0.5833333333333334,0.19787502481031277,0.03871333238695958,6.974867707988997,6.572583057535217,0.7142857142857143,1.4,0.6684803463831446
525,6,6,240.24734937331104,180.0537747388289,125.6976307569668,0.5,0.5,0.17059630233980289,0.031779759541340234,5.198794085145533,4.841803387522946,1.0,1.0,0.6981116110411647
526,7,6,527.0440121025907,726.1358383638195,620.3248377763429,0.5384615384615384,0.4615384615384615,0.17886521815304815,0.05031725509665143,6.589113307897824,6.4318540333772045,1.1666666666666667,0.8571428571428571,0.8542820847048432
527,5,6,218.11220860416384,333.83594994146006,327.6534984433134,0.45454545454545453,0.5454545454545455,0.17461106442827803,0.03395128379899178,5.813640710214762,5.7950039995435825,0.8333333333333333,1.2,0.9814805700247958
528,6,4,302.9782358242123,408.7525204836254,277.34842484166967,0.5999999999999999,0.4,0.22251877662548716,0.04319515650681449,6.015553368876833,5.628873655700876,1.4999999999999996,0.6666666666666666,0.6785240724962825
529,5,8,262.3902951437135,721.3727911785088,536.4642995988428,0.3846153846153846,0.6153846153846153,0.18060405989009812,0.02670915734965642,6.582541336911874,6.286862338444965,0.625,1.6,0.7436713806774158
530,7,4,459.81048893059256,1170.1835594895256,745.0253191633636,0.6363636363636365,0.36363636363636365,0.21418876970216774,0.031112712615690017,7.065770105787421,6.614759539525086,1.7500000000000002,0.5714285714285714,0.6366738902812559
531,4,5,361.4369458172576,925.6461074065412,810.4687457513911,0.44444444444444436,0.5555555555555554,0.19308506459518407,0.022750424551681112,6.831571731518521,6.698845872043383,0.8000000000000002,1.25,0.8755708464243943
532,5,4,516.589861296915,1032.440869760278,656.7147124294922,0.5555555555555556,0.44444444444444436,0.2270442226107321,0.024081823480753294,6.940649163900427,6.488771269571316,1.2500000000000002,0.8,0.636079732664956
533,4,6,255.14257435063288,762.5878685725727,661.142127802559,0.4,0.6,0.14282014062245446,0.03168525003350712,6.6380282045758,6.495480227459227,0.6666666666666667,1.5,0.8669717353884715
534,4,7,358.1501149943428,1409.712304927426,1110.0144165504903,0.36363636363636365,0.6363636363636364,0.13668904750844257,0.03324412839309807,7.2518500366109455,7.0130287657485,0.5714285714285715,1.75,0.7874049284173876
535,5,4,619.2702484168891,539.5339775431025,360.8340748865729,0.5555555555555555,0.4444444444444444,0.20038045772467536,0.03378344793637457,6.292557498272934,5.891185750081318,1.25,0.8,0.6687884172368856
536,6,6,619.5395253127716,1197.332019355919,866.8325638574265,0.5,0.5,0.15016486588934524,0.020075114546382195,7.088685884982335,6.76599879727122,1.0,1.0,0.7239700850259745
537,4,5,627.3308990349433,1499.9345451726272,1303.6700317456668,0.4444444444444444,0.5555555555555556,0.20947987472611115,0.03240794092578493,7.313843223202699,7.173705438547999,0.7999999999999999,1.25,0.8691512812618285
538,7,8,537.6568187076841,1181.469488136457,938.0499272176496,0.4666666666666666,0.5333333333333333,0.15062718882300097,0.044918860812989236,7.075360317188755,6.84486864842058,0.8749999999999999,1.1428571428571428,0.793968813106841
539,5,7,235.6844911767718,738.5952001128369,522.4008070309486,0.4166666666666667,0.5833333333333334,0.2128775237953862,0.017083686070737916,6.606103009649884,6.26034753199579,0.7142857142857142,1.4,0.7072897399700678
540,7,7,568.739959687862,945.6675506564844,673.7110790630904,0.5,0.5,0.18209145500931176,0.021056322810619782,6.852947976278767,6.514284568223462,1.0,1.0,0.7124185223394826
541,5,7,395.2413809699139,1185.7661691572966,1095.5709944503024,0.41666666666666663,0.5833333333333333,0.22556675719496086,0.0059086210210158845,7.0789873820761695,6.999943312182689,0.7142857142857143,1.4,0.9239351087482159
542,6,7,401.3450890456445,286.1523525058616,256.11261573707526,0.46153846153846145,0.5384615384615384,0.1603840322773059,0.0240786444198957,5.660012919879433,5.549514182445948,0.8571428571428571,1.1666666666666667,0.8950218773121182
543,7,6,258.21277784572453,399.9996021700368,350.0174713634267,0.5384615384615385,0.4615384615384615,0.16711724575155165,0.017444441371249203,5.993960435211406,5.860835998191262,1.166666666666667,0.8571428571428571,0.8750445487059183
544,6,4,613.7113547086753,1207.377783474522,859.6743455310518,0.6,0.39999999999999997,0.1871275959790378,0.027001649778864656,7.097034064267808,6.757716204694478,1.5,0.6666666666666666,0.71201769429377
545,4,5,494.4297483609748,1116.6124605973926,1105.0510188696303,0.4444444444444444,0.5555555555555555,0.21863429819490077,0.02444184687215639,7.018949957305609,7.0085513101952435,0.8,1.25,0.9896459674813437
546,5,5,372.648977676443,712.7618180906173,479.62194490460575,0.5,0.5,0.23468860568498842,0.03795780400376926,6.5705493185783155,6.175080983734334,1.0,1.0,0.6729063380379177
547,7,6,516.891839198791,1424.0669509665072,992.3948159036944,0.5384615384615387,0.46153846153846156,0.19474435262218637,0.008388250907674207,7.261974074733469,6.901128184120973,1.166666666666667,0.8571428571428571,0.6968737075389334
548,6,5,273.97803891885127,622.4883212058708,512.8658253890376,0.5454545454545454,0.4545454545454546,0.1944235955934279,0.05023842393456585,6.4353300339195965,6.24196219127912,1.1999999999999997,0.8333333333333334,0.8238963012117643
549,6,8,547.719732634705,1297.2268299135396,1083.5607221249277,0.4285714285714286,0.5714285714285715,0.17066468903056708,0.03193445509901751,7.1687546353967,6.988930319593853,0.75,1.3333333333333333,0.8352900951001354
550,4,5,379.4874069147227,1265.9362970573072,820.0994965181164,0.4444444444444445,0.5555555555555555,0.27343948827180814,0.033402931603101996,7.144356900491468,6.710644291534816,0.8000000000000002,1.25,0.6478205091555185
551,5,6,514.5775144255961,616.2761425102522,419.7117541246329,0.4545454545454545,0.5454545454545454,0.21301773494664908,0.017149279190240153,6.425316480524452,6.041947929651465,0.8333333333333331,1.2,0.6810449491278996
552,6,7,545.9342869515831,1832.175780986377,1167.5083198085497,0.4615384615384615,0.5384615384615384,0.15591564135601296,0.022147093052819672,7.513805141215808,7.063483274029346,0.8571428571428571,1.1666666666666667,0.6372250588205055
553,6,7,499.346436070723,1317.459716081539,905.3231469854944,0.4615384615384615,0.5384615384615384,0.1899940537556442,0.011016939233050397,7.184219452487413,6.80939591682672,0.8571428571428571,1.1666666666666667,0.687173304758157
554,5,7,555.225244264486,1238.9472819212926,881.7059377512143,0.4166666666666667,0.5833333333333334,0.1311579290563674,0.02369735336086558,7.122824143115709,6.782992118809061,0.7142857142857143,1.4,0.7116573486354578
555,5,8,249.3762315858089,924.1985114753576,636.9989224220021,0.38461538461538464,0.6153846153846154,0.19498426192745635,0.01904247681417148,6.830008321488023,6.458336594349636,0.625,1.6,0.6892446963641174
556,6,6,121.03837148542564,117.097517822747,110.29342463806492,0.5000000000000001,0.5000000000000001,0.19869926264727658,0.04853490833057355,4.771510705393511,4.712170178711222,1.0,1.0,0.9418937880905249
557,6,7,588.1007170839532,1594.8508571328998,1368.2290092710275,0.46153846153846156,0.5384615384615385,0.191037751844123,0.03390260128097609,7.375162325731509,7.222003093453957,0.8571428571428571,1.1666666666666667,0.8579040498687911
558,6,7,528.2625765063051,776.0444259938458,661.5611926719071,0.4615384615384615,0.5384615384615384,0.17066259408617487,0.032955220217088715,6.6554975250444,6.4961129198920915,0.8571428571428571,1.1666666666666667,0.8524785057565163
559,4,6,480.9629526036561,566.9101983286469,522.7694809240514,0.39999999999999997,0.5999999999999999,0.17529500173657728,0.0169030086598269,6.341963304687714,6.261051665626349,0.6666666666666667,1.5,0.9221380784210088
560,7,6,586.7710855327819,373.14340897002353,339.8895544467964,0.5384615384615383,0.4615384615384616,0.17581569939484987,0.03256351335769046,5.924639170361645,5.831558537567916,1.1666666666666663,0.8571428571428571,0.9108818386608604
561,4,6,488.2264239683533,1560.2169085033215,1218.5030323553235,0.39999999999999997,0.6000000000000001,0.1880603906448936,0.013308957725285364,7.353220865700874,7.106198704209114,0.6666666666666665,1.5,0.7809830964620196
562,6,7,288.5566227905288,654.1691542964471,554.6235275856509,0.4615384615384615,0.5384615384615383,0.203526727682292,0.0313397226552195,6.484893453128516,6.320090956250081,0.8571428571428573,1.1666666666666667,0.847828920001805
563,4,5,391.0750553938715,790.7021825494909,711.0532562758954,0.4444444444444445,0.5555555555555556,0.2994500066921844,0.027247691121116135,6.674185288962133,6.568152706755037,0.7999999999999999,1.25,0.8992681087375015
564,4,7,569.408287080923,631.247607393994,505.6586039099077,0.36363636363636365,0.6363636363636364,0.14758888856040275,0.02007702999792866,6.44928110127086,6.227837411709886,0.5714285714285715,1.75,0.8010463691061568
565,6,5,116.40097122177404,223.7540494501415,176.2235958687454,0.5454545454545453,0.4545454545454545,0.18282668357763432,0.027385200789186676,5.415006690765128,5.177412188836203,1.1999999999999997,0.8333333333333334,0.7875772362636628
566,4,5,407.8457492623718,541.888330782291,482.1179993595367,0.4444444444444444,0.5555555555555556,0.2379353015212378,0.03801934016759072,6.296903646449955,6.180260928907152,0.7999999999999998,1.25,0.8896999104290224
567,5,8,384.2921351298072,1100.8869372986817,1093.592255702405,0.38461538461538464,0.6153846153846153,0.16199103779946875,0.015946476230193282,7.004779386716758,6.998137203682419,0.6250000000000001,1.6,0.9933738140138386
568,6,5,508.4114803824324,611.5324817385557,507.08196667568507,0.5454545454545455,0.45454545454545453,0.18272915973702586,0.013184963600929168,6.417601972422654,6.230642786286482,1.2000000000000002,0.8333333333333334,0.8291987454764085
569,5,5,521.5297254478714,477.4689203794297,309.9434999988993,0.5,0.5,0.16281399643846003,0.015248961369886072,6.170591256598424,5.73961122364561,1.0,1.0,0.6491385863452576
570,5,5,271.9214271749159,291.1094598375638,200.5622139805463,0.5000000000000001,0.5000000000000001,0.23769650668003423,0.04974210800727523,5.677128594482315,5.306098087977841,1.0,1.0,0.6889580781485357
571,5,6,274.1591907914768,354.58038869509926,251.64603102678296,0.4545454545454545,0.5454545454545454,0.13850095500933057,0.02198045984687995,5.873751352217642,5.531989422241015,0.8333333333333333,1.2,0.7097009283363703
572,8,5,231.26084148115203,189.2568709186278,184.7140619714285,0.6153846153846153,0.3846153846153846,0.2233095340287699,0.0077378422246660115,5.248375111299264,5.224208189624358,1.5999999999999999,0.625,0.9759965969787563
573,4,7,388.0093559706706,885.4263674503029,803.5912582739904,0.36363636363636365,0.6363636363636362,0.14143370511809097,0.02491582871931022,6.787198062222869,6.690334394771097,0.5714285714285715,1.75,0.9075754775499096
574,4,4,125.35727025438734,199.7934634544851,179.0269555071628,0.5,0.5,0.31734658179698444,0.01782173607443263,5.302276834770225,5.193106592495948,1.0,1.0,0.8960601233480637
575,4,6,452.8923408301623,1662.941060766795,1253.149665503172,0.4,0.6000000000000001,0.2762806525489505,0.034709901059672636,7.416944200541581,7.134213064552163,0.6666666666666666,1.5,0.75357431184322
576,5,6,258.0632700460269,419.4923485664783,322.48850202523033,0.45454545454545453,0.5454545454545455,0.2056192835192784,0.02110072823732115,6.041426283210541,5.779163570883436,0.8333333333333333,1.2,0.7687589609852551
577,8,7,165.23219585421623,430.1278979692164,306.92278960991564,0.5333333333333333,0.46666666666666673,0.17505120294456,0.017998487155486256,6.066404793111401,5.729849068462628,1.1428571428571428,0.875,0.7135616895788556
578,7,5,459.639225585026,916.1889304985324,606.0662603989455,0.5833333333333334,0.4166666666666667,0.19482831075971282,0.042864025326934334,6.821313482112984,6.408637945561477,1.4000000000000001,0.7142857142857143,0.6615079490964405
579,5,6,247.2361806331313,374.29992785220975,236.50461871020136,0.4545454545454546,0.5454545454545455,0.2575714992034676,0.02468624090026201,5.927725513900642,5.47018707048645,0.8333333333333333,1.2,0.6318585741314486
580,5,5,246.68597000540063,250.72578296373243,226.28134063708487,0.5,0.5,0.19773524222049868,0.010945685465669623,5.528340332190058,5.426188636142953,1.0,1.0,0.9025052707475901
581,4,5,428.3874094755606,538.0218895081589,485.2593872461807,0.4444444444444444,0.5555555555555556,0.23127129172420435,0.018299904270461922,6.28975618141677,6.186742200136912,0.7999999999999999,1.25,0.9019324245148987
582,4,5,491.0785199153438,957.079184662026,710.4239102038932,0.44444444444444436,0.5555555555555556,0.2920010785624706,0.005854553736232649,6.864930430778433,6.567268469019683,0.7999999999999997,1.25,0.7422833153087178
583,7,5,619.0885533731358,846.5409132478258,665.4362471505162,0.5833333333333333,0.41666666666666663,0.21684937802179585,0.015894740840088635,6.742339113308068,6.501944481856183,1.4000000000000001,0.7142857142857143,0.7860650758124776
584,5,6,212.85766975758128,683.6699368107479,429.276419461229,0.4545454545454546,0.5454545454545454,0.15555411419151743,0.00821046779602148,6.528936878066165,6.064427838113427,0.8333333333333335,1.2,0.6279000967393136
585,8,7,511.9368778920106,509.2324338907956,411.4193242096883,0.5333333333333333,0.4666666666666667,0.17220953216375504,0.020403713273156758,6.234866374621691,6.0220406089734455,1.1428571428571428,0.875,0.8079205031506629
586,4,5,199.11899086141423,435.7697479030305,417.1627931444801,0.4444444444444444,0.5555555555555555,0.2893046377739213,0.020623367149278992,6.079406163568459,6.035870813989399,0.8000000000000002,1.25,0.9573009488426192
587,4,6,139.54289387874152,288.8967994282617,204.6636721020224,0.39999999999999997,0.5999999999999999,0.25621088907818557,0.013407205044963936,5.669524995605409,5.326242174849376,0.6666666666666667,1.5,0.7084317739312445
588,5,5,298.0245375357614,496.25773762088176,449.50655766346574,0.5,0.5,0.1860161137882912,0.03650766436598304,6.209108478439322,6.110372633354138,1.0,1.0,0.905792542033608
589,4,5,133.17971657275092,332.4872444751564,263.2614897582886,0.4444444444444445,0.5555555555555556,0.2958259663904694,0.007542301020129299,5.80960461717342,5.576939104441945,0.7999999999999999,1.25,0.7917942541641161
590,4,7,187.43950735952217,390.60702339272177,266.12228893157607,0.36363636363636365,0.6363636363636364,0.12950748691913572,0.01642726678680832,5.970258845614833,5.587706564524922,0.5714285714285714,1.75,0.6813044133720376
591,5,7,611.2149970962053,1744.9113530375537,1530.2176578758629,0.4166666666666667,0.5833333333333333,0.17537843510465695,0.02401079726257644,7.465031963654479,7.333818552682786,0.7142857142857144,1.4,0.8769601133100827
592,4,6,541.5900784002558,1484.1526192229326,1227.8679077619922,0.39999999999999997,0.6,0.20074186152599438,0.004923436796081316,7.303272819843422,7.113848624344622,0.6666666666666666,1.5,0.8273191664108472
593,6,7,262.1695098318627,247.95053358229828,194.78546695848945,0.4615384615384615,0.5384615384615383,0.17385715430764273,0.04487197960734027,5.517254216417079,5.277019503432024,0.8571428571428572,1.1666666666666667,0.7855819632420247
594,4,6,204.89227300978095,500.77538445726367,374.6715479615048,0.4,0.6000000000000002,0.2544847167242974,0.030838052465943587,6.2181525782398,5.928715218973598,0.6666666666666665,1.5,0.7481828372366401
595,5,7,115.79357226482954,423.9246956179488,306.95422534564443,0.41666666666666663,0.5833333333333334,0.21219636645701875,0.03436437109155461,6.051911966443687,5.729951152921028,0.7142857142857142,1.4,0.7240772441864981
596,5,4,599.6169138630407,455.8658886834696,328.0959424785784,0.5555555555555556,0.4444444444444445,0.28348016184314817,0.016736807945242002,6.124389887615105,5.796349326728891,1.25,0.8,0.7197203182412092
597,6,5,225.73468242407424,333.2480173946406,223.91451029000063,0.5454545454545455,0.4545454545454546,0.24371443672697116,0.03870356591904622,5.81188328446002,5.415720375736845,1.2000000000000002,0.8333333333333334,0.6719155061763968
598,4,7,540.4899881360368,2642.4622596560976,1661.7468830954576,0.3636363636363636,0.6363636363636364,0.18354248904392145,0.03465629827467536,7.879844798916167,7.4162262626148605,0.5714285714285714,1.75,0.6288630526408068
599,6,6,624.3800570815654,1850.7033765503425,1191.1958712796932,0.5,0.5,0.1780402743430096,0.03345667528008688,7.523861238528818,7.083552155669356,1.0,1.0,0.643644944064482
600,6,8,237.19264739137023,358.49406845271955,238.64343183679625,0.42857142857142866,0.5714285714285714,0.16917501129613938,0.03675648952672331,5.8846976775888775,5.479152117914369,0.7500000000000001,1.3333333333333333,0.6656830693651213
601,4,6,330.6553193694929,1265.7780318229993,960.612667822264,0.39999999999999997,0.6,0.2031944263762801,0.013964176719121915,7.144231973041905,6.8686117373862094,0.6666666666666666,1.5,0.758910838765917
602,6,6,390.3585252343657,768.9071434324678,513.3254549123875,0.5,0.5,0.23353277964951655,0.0050256646092446235,6.6462699146309685,6.242856245844203,1.0,1.0,0.6676039614105527
603,4,7,583.4260343240571,974.1916198833624,941.1098569859984,0.36363636363636365,0.6363636363636364,0.19446267799487435,0.012295643483467006,6.88263398490143,6.8481218887809066,0.5714285714285714,1.75,0.966041831789392
604,5,6,468.38387151702193,883.4536208108328,585.4214682113901,0.4545454545454545,0.5454545454545455,0.17616097725055696,0.00604131263249903,6.784970076737016,6.37403876008544,0.8333333333333331,1.2,0.6626510485905202
605,6,5,101.12978529457278,161.78624914335907,143.93507174135723,0.5454545454545454,0.45454545454545453,0.20688003638604255,0.04936998449455703,5.092437985279713,4.976285861042594,1.2,0.8333333333333334,0.8896619614057318
606,6,7,202.5001237292907,260.2339315206854,206.6180477366098,0.46153846153846156,0.5384615384615384,0.1916844206191743,0.025516584853648324,5.565416295246523,5.335700082660539,0.8571428571428572,1.1666666666666667,0.7939704347132234
607,4,5,311.2822896506464,339.2395924126926,243.2424998303584,0.44444444444444436,0.5555555555555555,0.2736122457367493,0.03932612000158675,5.829650053004068,5.498161583513281,0.7999999999999999,1.25,0.7170227334032651
608,4,7,253.71244177246567,484.4941853780972,435.6739911029383,0.3636363636363637,0.6363636363636365,0.18570444936852637,0.025499989719183387,6.185167311095493,6.079186900904593,0.5714285714285715,1.75,0.8992347158159189
609,6,4,468.5161812207126,829.08365435367,786.3778968666845,0.6,0.39999999999999997,0.19773190185036557,0.037095004909857246,6.721526484089752,6.668708307080186,1.5000000000000002,0.6666666666666666,0.9484904119593606
610,4,6,144.1371941818914,439.7627596830173,317.5966660365528,0.4,0.6000000000000001,0.19753201167535828,0.02361849467330461,6.088506770792046,5.763925933003597,0.6666666666666666,1.5,0.722200002259122
611,6,8,490.4509534475616,1221.7282220544862,775.8945867195441,0.4285714285714286,0.5714285714285715,0.1613539403679641,0.022972286438522838,7.108839888632752,6.65530467413643,0.75,1.3333333333333333,0.6350795313664621
612,5,7,451.82476051064464,1164.563927408267,1072.2193711615794,0.41666666666666663,0.5833333333333334,0.13286325043923475,0.039693123383061586,7.060960306742761,6.978418168296864,0.7142857142857142,1.4,0.9207046053262183
613,5,7,187.880597673496,714.1093614043681,494.06368114706765,0.41666666666666663,0.5833333333333333,0.2308109064889127,0.011987927585070701,6.57243548401099,6.2046864030761,0.7142857142857143,1.4,0.6918599697046984
614,5,8,464.0982064045716,641.8599863980932,530.309187915368,0.3846153846153847,0.6153846153846154,0.13661319460527785,0.029239201164261687,6.465926949979238,6.275344126579285,0.6250000000000001,1.6,0.8262069597004925
615,5,6,204.677111730196,437.7563353568983,421.27581838958736,0.4545454545454545,0.5454545454545454,0.23998774849234342,0.027519518455131536,6.083944214235708,6.045658698613402,0.8333333333333333,1.2,0.9623523050697266
616,5,4,463.4357293311693,999.7547046050356,778.750137284912,0.5555555555555557,0.4444444444444445,0.2695283633121719,0.005737853824663711,6.908509698940859,6.658973531550624,1.2500000000000002,0.8,0.7789412079761765
617,6,7,373.2681355136215,572.6296229890116,474.3594318819728,0.4615384615384615,0.5384615384615384,0.17412466287324913,0.03507511488619303,6.351983931935538,6.164071216581416,0.8571428571428571,1.1666666666666667,0.8283878668482287
618,8,6,416.19599124236674,947.7250702985344,686.1991003350413,0.5714285714285714,0.4285714285714286,0.17550772133152856,0.008729165550342597,6.855119051999429,6.532624061494336,1.3333333333333333,0.75,0.7240486949647621
619,5,6,185.8101007356267,194.25651511868688,139.46764742264102,0.45454545454545453,0.5454545454545454,0.2489334187699502,0.023179643954253298,5.274314156248558,4.944977194803667,0.8333333333333333,1.2,0.7179560867620273
620,4,7,209.65070478036347,809.4085190592582,539.935551352544,0.36363636363636365,0.6363636363636364,0.22873603842724596,0.008316643590770934,6.697538465045137,6.293300143011724,0.5714285714285714,1.75,0.6670742136246461
621,4,6,400.1609248628021,761.4013311894976,512.340518477251,0.4,0.6000000000000001,0.2432901750873932,0.029228083245593013,6.63647309838975,6.240939403675213,0.6666666666666666,1.5,0.6728915454834418
622,6,5,228.13622441098116,465.9743631914797,333.5760965441416,0.5454545454545454,0.4545454545454545,0.23183271248628487,0.043410127690053334,6.146274359355759,5.812864347101088,1.2,0.8333333333333334,0.7158679165511674
623,8,4,227.0404720414066,292.36310872868773,206.80275774861823,0.6666666666666667,0.33333333333333337,0.2075230239528753,0.029204125473561323,5.68141112068227,5.336589349744623,2.0,0.5,0.7073490176235973
624,7,5,538.5585924671077,1331.7294027381936,894.5326474167828,0.5833333333333334,0.41666666666666674,0.1998338137996287,0.04441240401550156,7.194984300875656,6.797418678029723,1.4,0.7142857142857143,0.6717075147379923
625,5,7,398.652321827875,663.4424190701303,451.08767125949663,0.4166666666666667,0.5833333333333334,0.16216479500316477,0.020934472619973003,6.4989482213816006,6.113876123987335,0.7142857142857143,1.4,0.6799198518113049
626,5,7,378.8200789190062,477.5183147700855,471.9058817126957,0.41666666666666663,0.5833333333333333,0.13357539785139524,0.007534110437031982,6.170694485542104,6.158896387112548,0.7142857142857143,1.4,0.9882466642979085
627,5,8,96.3120128201534,336.024016894028,245.42104490349297,0.38461538461538464,0.6153846153846154,0.1910247736648945,0.032004629802427464,5.820154194560866,5.507041637523109,0.625,1.6,0.7303675706635323
628,4,5,152.31081311004155,294.3820254487166,253.93171720874372,0.4444444444444445,0.5555555555555556,0.2497586945412966,0.010826809557806497,5.688269520069639,5.540995733648139,0.8,1.25,0.8625924657651368
629,6,7,134.9111703819633,156.7980941752998,105.77989848440184,0.4615384615384616,0.5384615384615385,0.1715014964408074,0.017525883003789048,5.061316330869258,4.670769692372973,0.8571428571428572,1.1666666666666667,0.6746248992423354
630,5,7,191.54130960595967,163.008729002032,145.58214042907102,0.4166666666666667,0.5833333333333334,0.15427328637635582,0.020673923314846836,5.099919652029912,4.987585956854392,0.7142857142857143,1.4,0.8930941387025737
631,4,8,360.1537941429399,1309.3391187137129,1122.67680061047,0.33333333333333326,0.6666666666666665,0.1500519755795209,0.033254299487703615,7.178041251941444,7.024361445164088,0.5,2.0,0.8574377596793878
632,5,5,400.44601190541226,371.2824334736889,277.3514979515091,0.5,0.5,0.18758207135869487,0.044423890843857755,5.919652795972005,5.628884696154498,1.0,1.0,0.7470094810482428
633,5,5,295.43182310273005,609.7582071202537,467.0269706464182,0.5,0.5,0.27538823693579245,0.020297941431442108,6.414701147821209,6.14852592384349,1.0,1.0,0.7659215820186792
634,5,5,107.32500688847284,229.5546464986043,198.26799392353735,0.49999999999999994,0.49999999999999994,0.1659934057703895,0.020963958228837253,5.440487912423186,5.294650621866491,1.0,1.0,0.8637071692850391
635,7,5,450.3006683237357,1096.267408468896,815.6300362867182,0.5833333333333334,0.41666666666666663,0.18981995688103045,0.051803150100632876,7.000578193987163,6.705186160338246,1.4000000000000001,0.7142857142857143,0.7440064622790068
636,4,5,212.7137085187795,311.5208363133007,199.0719457505897,0.4444444444444444,0.5555555555555556,0.21440425972445865,0.044169434790790094,5.74467114315626,5.29867703061411,0.7999999999999999,1.25,0.6390325222110675
637,4,8,608.0480188575679,1570.8793865502462,1494.0864813308197,0.3333333333333333,0.6666666666666666,0.13282375243444672,0.03223872133140978,7.360027243932478,7.3099393311957375,0.5,2.0,0.9511147030911974
638,5,6,231.77153129236507,344.1284165169902,286.8832227684735,0.45454545454545453,0.5454545454545453,0.20787702263559454,0.033585870183612136,5.843916569562393,5.662554921409766,0.8333333333333335,1.2,0.8336516515319785
639,8,5,265.343349522482,561.8428186671753,466.66952778586335,0.6153846153846154,0.3846153846153846,0.19190486617908759,0.006694253261773606,6.333000403844363,6.147761909275644,1.6000000000000003,0.625,0.8306051306180515
640,5,7,308.3973366565748,248.1468344670936,231.19194247985584,0.41666666666666663,0.5833333333333334,0.13416933115916665,0.008493667733589646,5.518042419316953,5.4475643678858905,0.7142857142857141,1.4,0.9316739541584355
641,5,5,470.638019049766,438.5973688339868,386.1976256251337,0.5,0.5,0.19835080367663604,0.021364144216068307,6.085859237147557,5.958935223217127,1.0,1.0,0.8805288245386467
